 Comment / ID, Start time, Sample size, Corr. f, Density,,
2.12,0.04,140.1,7.6, NaN,356,20.4
2.16,0.04,148.7,8.6,233.61,362,20.4
2.2,0.04,158.7,10,228.08,368,20.4
2.24,0.04,168.9,10.2,218.57,372,20.4
2.28,0.04,176.7,7.8,189.54,377,20.4
2.32,0.04,182.9,6.2,147.25,381,20.4
2.34,0.02,183.8,0.9,121.61,746,20.5
2.36,0.02,187.5,3.7,102.44,750,20.5
2.38,0.02,189.7,2.2,93.83,753,20.5
2.4,0.02,190.4,0.7,90.81,761,20.5
2.42,0.02,193,2.6,86.74,764,20.5
2.44,0.02,194,1,75.2,773,20.5
2.46,0.02,195.9,1.9,80.16,776,20.5
2.48,0.02,198,2.1,80.44,780,20.5
2.5,0.02,198.7,0.7,71.85,788,20.5
2.52,0.02,200.3,1.6,70.75,792,20.5
2.54,0.02,202.1,1.8,65.49,796,20.5
2.56,0.02,203.2,1.1,62.81,799,20.5
2.58,0.02,204.1,0.9,61.04,803,20.5
2.6,0.02,205.6,1.5,54.75,807,20.5
2.62,0.02,206.7,1.1,53.16,810,20.5
2.64,0.02,207.5,0.8,53.64,814,20.5
2.66,0.02,208.7,1.2,49.86,818,20.5
2.68,0.02,209.7,1,45.11,821,20.5
2.7,0.02,210.6,0.9,47.2,824,20.5
2.72,0.02,211.5,0.9,46.65,828,20.5
2.74,0.02,212.2,0.7,42.78,831,20.5
2.76,0.02,213.2,1,41.2,834,20.5
2.78,0.02,214.4,1.2,39.01,838,20.5
2.8,0.02,214.7,0.3,36.3,841,20.5
2.82,0.02,215.3,0.6,31.28,845,20.5
2.84,0.02,216.2,0.9,32.25,848,20.5
2.86,0.02,216.8,0.6,35.96,852,20.5
2.88,0.02,217.4,0.6,38.08,855,20.5
2.9,0.02,218,0.6,35.25,859,20.5
2.92,0.02,219.4,1.4,32.79,862,20.5
2.94,0.02,219.6,0.2,31.56,865,20.5
2.96,0.02,220,0.4,28.81,869,20.5
2.98,0.02,220.7,0.7,26.98,873,20.5
3,0.02,221.3,0.6,26.97,876,20.5
3.02,0.02,221.9,0.6,29.02,879,20.5
3.04,0.02,222.4,0.5,28.64,883,20.5
3.06,0.02,223,0.6,28.56,886,20.5
3.08,0.02,223.5,0.5,28.39,890,20.5
3.1,0.02,224,0.5,27.56,893,20.5
3.12,0.02,224.9,0.9,27.66,896,20.5
3.14,0.02,225.2,0.3,26.66,900,20.5
3.16,0.02,225.6,0.4,25.03,903,20.5
3.18,0.02,226.2,0.6,23.02,906,20.5
3.2,0.02,226.8,0.6,22.63,910,20.5
3.22,0.02,227.1,0.3,22.96,913,20.5
3.24,0.02,227.5,0.4,22.07,917,20.5
3.26,0.02,228,0.5,21.21,920,20.5
3.28,0.02,228.5,0.5,21.61,923,20.5
3.3,0.02,228.8,0.3,23.18,927,20.5
3.32,0.02,229.4,0.6,21.44,930,20.5
3.34,0.02,229.7,0.3,21.44,934,20.5
3.36,0.02,230.2,0.5,22.43,937,20.5
3.38,0.02,230.7,0.5,21.4,940,20.5
3.4,0.02,230.9,0.2,21.06,944,20.5
3.42,0.02,231.6,0.7,20.41,947,20.5
3.44,0.02,231.9,0.3,17.99,950,20.5
3.46,0.02,232.1,0.2,17.54,954,20.5
3.48,0.02,232.7,0.6,17.29,957,20.5
3.5,0.02,232.8,0.1,17.03,961,20.5
3.52,0.02,233.2,0.4,18.33,964,20.5
3.54,0.02,233.7,0.5,19.1,968,20.5
3.56,0.02,234,0.3,18.67,971,20.5
3.58,0.02,234.4,0.4,19.37,975,20.5
3.6,0.02,234.7,0.3,18.07,978,20.5
3.62,0.02,235.2,0.5,17.22,981,20.5
3.64,0.02,235.4,0.2,15.9,984,20.6
3.66,0.02,235.8,0.4,15.01,988,20.6
3.68,0.02,236.1,0.3,15.21,991,20.6
3.7,0.02,236.3,0.2,15.94,994,20.6
3.72,0.02,236.6,0.3, NaN,997,20.5
3.74,0.02,237.1,0.5, NaN,1001,20.6
3.76,0.02,237.4,0.3, NaN,1004,20.5
3.78,0.02,237.7,0.3, NaN,1007,20.6
3.8,0.02,237.9,0.2, NaN,1010,20.6
