 Comment / ID, Start time, Sample size, Corr. f, Density,,
3.08,0.02,223.5,0.7,29.39,874,20.2
3.1,0.02,224,0.5,29.7,878,20.2
3.12,0.02,224.7,0.7,28.03,881,20.2
3.14,0.02,225,0.3,25.73,885,20.2
3.16,0.02,225.7,0.7,24.05,888,20.2
3.18,0.02,226.2,0.5,23.37,891,20.2
3.2,0.02,226.4,0.2,22.46,895,20.1
3.22,0.02,227.1,0.7,21.49,898,20.2
3.24,0.02,227.4,0.3,21.37,902,20.1
3.26,0.02,227.9,0.5,23.37,906,20.2
3.28,0.02,228.3,0.4,23.55,909,20.1
3.3,0.02,228.7,0.4,21.7,913,20.2
3.32,0.02,229.4,0.7,21.56,916,20.2
3.34,0.02,229.7,0.3,20.93,919,20.2
3.36,0.02,230,0.3,20.76,923,20.1
3.38,0.02,230.4,0.4,20.83,926,20.1
3.4,0.02,230.9,0.5,19.62,929,20.1
3.42,0.02,231.4,0.5,20.55,933,20.2
3.44,0.02,231.7,0.3,19.83,936,20.1
3.46,0.02,232.1,0.4,18.43,939,20.1
3.48,0.02,232.3,0.2,17.68,942,20.1
3.5,0.02,232.9,0.6,18,946,20.1
3.52,0.02,233.2,0.3,19.28,949,20.1
3.54,0.02,233.5,0.3,19.05,953,20.1
3.56,0.02,233.9,0.4,18.04,956,20.1
3.58,0.02,234.3,0.4,16.69,960,20.1
3.6,0.02,234.7,0.4,16.44,963,20.1
3.62,0.02,234.9,0.2,16.5,966,20.1
3.64,0.02,235.2,0.3,16.82,970,20.1
3.66,0.02,235.6,0.4,16.39,973,20.1
3.68,0.02,235.9,0.3,17.06,976,20.1
3.7,0.02,236.4,0.5,17.41,980,20.1
3.72,0.02,236.6,0.2, NaN,983,20.1
3.74,0.02,236.8,0.2, NaN,986,20.1
3.76,0.02,237.3,0.5, NaN,989,20.1
3.78,0.02,237.5,0.2, NaN,993,20.1
3.8,0.02,237.7,0.2, NaN,996,20.1
