 Comment / ID, Start time, Sample size, Corr. f, Density,,
1.84,0.04,106.6,5.5, NaN,288,21.9
1.88,0.04,110.6,4, NaN,292,21.9
1.92,0.04,112.3,1.7, NaN,295,21.9
1.96,0.04,117,4.7, NaN,299,21.9
2,0.04,121.9,4.9, NaN,303,21.9
2.04,0.04,125.2,3.3, NaN,307,21.9
2.08,0.04,131.4,6.2, NaN,317,21.9
2.12,0.04,145,13.6, NaN,321,21.9
2.16,0.04,151.4,6.4,255.13,331,21.9
2.2,0.04,163.3,11.9,250.35,339,21.9
2.24,0.04,173.1,9.8,210.83,343,21.9
2.28,0.04,178.1,5,162.7,350,21.9
2.32,0.04,186.9,8.8,131.71,354,21.9
2.34,0.02,185.7,-1.2,99.77,718,21.8
2.36,0.02,188,2.3,92.36,723,21.8
2.38,0.02,190,2,92.95,730,21.8
2.4,0.02,192.3,2.3,90.48,734,21.8
2.42,0.02,194.1,1.8,111.67,738,21.8
2.44,0.02,196.6,2.5,91.23,742,21.8
2.46,0.02,198.2,1.6,76.76,745,21.8
2.48,0.02,199.8,1.6,67.52,748,21.8
2.5,0.02,200.3,0.5,59.89,752,21.8
2.52,0.02,201.8,1.5,55.52,755,21.8
2.54,0.02,202.8,1,57.2,759,21.8
2.56,0.02,204.6,1.8,56.81,762,21.8
2.58,0.02,205.1,0.5,57.93,769,21.8
2.6,0.02,206.4,1.3,54.04,773,21.8
2.62,0.02,207.4,1,54.24,777,21.8
2.64,0.02,208.5,1.1,52.97,782,21.8
2.66,0.02,209.8,1.3,52.72,785,21.8
2.68,0.02,210.6,0.8,48.5,788,21.8
2.7,0.02,211.6,1,45.86,792,21.8
2.72,0.02,212.4,0.8,41.86,796,21.8
2.74,0.02,213.2,0.8,38.05,799,21.8
2.76,0.02,214.2,1,38.34,802,21.8
2.78,0.02,214.7,0.5,36.31,806,21.8
2.8,0.02,215.4,0.7,35.41,810,21.8
2.82,0.02,216.1,0.7,35.04,814,21.8
2.84,0.02,217.1,1,34.77,818,21.8
2.86,0.02,217.5,0.4,38.74,823,21.8
2.88,0.02,218.3,0.8,37.97,827,21.8
2.9,0.02,219.1,0.8,35.97,830,21.8
2.92,0.02,219.8,0.7,33.89,834,21.8
2.94,0.02,220.8,1,30.73,837,21.8
2.96,0.02,220.9,0.1,26.45,844,21.8
2.98,0.02,221.5,0.6,25.77,848,21.8
3,0.02,222.1,0.6,26.56,854,21.8
3.02,0.02,222.5,0.4,28.94,857,21.8
3.04,0.02,223.3,0.8,30.75,861,21.8
3.06,0.02,223.9,0.6,28.95,864,21.8
3.08,0.02,224.4,0.5,29.14,868,21.8
3.1,0.02,225,0.6,28.09,871,21.8
3.12,0.02,225.4,0.4,25.1,875,21.8
3.14,0.02,226.1,0.7,24.57,878,21.8
3.16,0.02,226.6,0.5,22.55,882,21.8
3.18,0.02,226.9,0.3,23.22,885,21.8
3.2,0.02,227.3,0.4,23.83,890,21.8
3.22,0.02,227.9,0.6,24.74,894,21.8
3.24,0.02,228.3,0.4,25.38,898,21.8
3.26,0.02,229.1,0.8,23.86,901,21.8
3.28,0.02,229.3,0.2,20.41,905,21.8
3.3,0.02,229.8,0.5,18.17,908,21.8
3.32,0.02,230,0.2,17.89,912,21.8
3.34,0.02,230.4,0.4,18.07,916,21.8
3.36,0.02,230.8,0.4,21.42,921,21.8
3.38,0.02,231.3,0.5,20.66,927,21.8
3.4,0.02,231.7,0.4,22.13,930,21.8
3.42,0.02,232.1,0.4,20.47,933,21.8
3.44,0.02,232.6,0.5,21.54,937,21.8
3.46,0.02,232.8,0.2,22.13,942,21.8
3.48,0.02,233.5,0.7,21.28,945,21.8
3.5,0.02,233.7,0.2,19.53,948,21.8
3.52,0.02,234.4,0.7,17.55,951,21.8
3.54,0.02,234.5,0.1,15.02,956,21.8
3.56,0.02,234.7,0.2,14.16,959,21.8
3.58,0.02,235.1,0.4,16.36,962,21.8
3.6,0.02,235.4,0.3,16.83,966,21.8
3.62,0.02,235.7,0.3,17.58,969,21.8
3.64,0.02,236.3,0.6,17.72,972,21.8
3.66,0.02,236.5,0.2,16.1,975,21.8
3.68,0.02,236.7,0.2,15.99,980,21.8
3.7,0.02,237,0.3,15.36,984,21.8
3.72,0.02,237.6,0.6, NaN,987,21.8
3.74,0.02,237.6,0, NaN,990,21.8
3.76,0.02,238.1,0.5, NaN,993,21.8
3.78,0.02,238.3,0.2, NaN,996,21.8
3.8,0.02,238.6,0.3, NaN,1000,21.8
