 Comment / ID, Start time, Sample size, Corr. f, Density,,
1.84,0.04,96,-3.3, NaN,321,20.8
1.88,0.04,104.6,8.6, NaN,325,20.8
1.92,0.04,107,2.4, NaN,329,20.8
1.96,0.04,110.3,3.3, NaN,333,20.8
2,0.04,120.5,10.2, NaN,336,20.8
2.04,0.04,122.2,1.7, NaN,341,20.8
2.08,0.04,132.9,10.7, NaN,344,20.8
2.12,0.04,142.3,9.4, NaN,348,20.8
2.16,0.04,149,6.7,237.88,352,20.8
2.2,0.04,158.4,9.4,243.91,358,20.8
2.24,0.04,171,12.6,206.84,361,20.8
2.28,0.04,177.9,6.9,179.85,366,20.8
2.32,0.04,182.8,4.9,142.39,370,20.8
2.34,0.02,183.8,1,109.99,735,20.7
2.36,0.02,186,2.2,91.51,744,20.7
2.38,0.02,189,3,104.04,748,20.7
2.4,0.02,191.2,2.2,107.42,751,20.7
2.42,0.02,193.3,2.1,101.05,755,20.7
2.44,0.02,195.4,2.1,84.74,758,20.7
2.46,0.02,196.2,0.8,75.97,762,20.7
2.48,0.02,198,1.8,73.32,767,20.7
2.5,0.02,199.5,1.5,69.86,770,20.7
2.52,0.02,201,1.5,64.73,774,20.7
2.54,0.02,202.3,1.3,61.41,777,20.7
2.56,0.02,203.3,1,55.04,780,20.7
2.58,0.02,204.3,1,54.05,784,20.7
2.6,0.02,205.2,0.9,52.29,788,20.7
2.62,0.02,206.7,1.5,54.78,792,20.7
2.64,0.02,207.7,1,52.31,796,20.7
2.66,0.02,208.6,0.9,51.64,800,20.7
2.68,0.02,209.5,0.9,48.72,803,20.7
2.7,0.02,210.8,1.3,46.28,807,20.7
2.72,0.02,211.2,0.4,45.01,811,20.7
2.74,0.02,212.7,1.5,42.97,814,20.7
2.76,0.02,213.1,0.4,41.05,817,20.7
2.78,0.02,214,0.9,36.65,821,20.7
2.8,0.02,214.6,0.6,33.03,824,20.7
2.82,0.02,215.5,0.9,27.13,828,20.7
2.84,0.02,216,0.5,28.91,831,20.7
2.86,0.02,216.2,0.2,28.92,834,20.7
2.88,0.02,216.9,0.7,29.96,838,20.7
2.9,0.02,217.6,0.7,31.2,841,20.7
2.92,0.02,218.5,0.9,33.13,845,20.7
2.94,0.02,219,0.5,32.8,848,20.7
2.96,0.02,219.4,0.4,30.75,854,20.7
2.98,0.02,220.2,0.8,31.34,858,20.7
3,0.02,220.8,0.6,31.41,861,20.7
3.02,0.02,221.5,0.7,31.88,864,20.7
3.04,0.02,222.1,0.6,29.87,868,20.7
3.06,0.02,222.7,0.6,27.43,871,20.7
3.08,0.02,223.1,0.4,25.92,875,20.7
3.1,0.02,223.7,0.6,24.4,878,20.7
3.12,0.02,224.2,0.5,25.28,882,20.6
3.14,0.02,224.7,0.5,25.46,887,20.7
3.16,0.02,225.1,0.4,24.97,890,20.7
3.18,0.02,225.7,0.6,24.57,894,20.6
3.2,0.02,226.3,0.6,24.72,897,20.7
3.22,0.02,226.6,0.3,24.72,903,20.7
3.24,0.02,227.1,0.5,24.38,909,20.7
3.26,0.02,227.7,0.6,22.88,912,20.7
3.28,0.02,228.1,0.4,23.5,915,20.6
3.3,0.02,228.6,0.5,23.33,919,20.7
3.32,0.02,229,0.4,22.18,922,20.7
3.34,0.02,229.4,0.4,22.3,927,20.7
3.36,0.02,230,0.6,22.58,930,20.7
3.38,0.02,230.3,0.3,21.2,933,20.6
3.4,0.02,230.8,0.5,19.22,937,20.6
3.42,0.02,231.2,0.4,18.76,940,20.6
3.44,0.02,231.5,0.3,18.68,944,20.6
3.46,0.02,231.8,0.3,18.11,948,20.6
3.48,0.02,232.2,0.4,18.83,952,20.6
3.5,0.02,232.8,0.6,20.33,955,20.6
3.52,0.02,233,0.2,20.42,958,20.6
3.54,0.02,233.3,0.3,19.38,962,20.6
3.56,0.02,234,0.7,18.55,965,20.6
3.58,0.02,234.2,0.2,18.94,968,20.6
3.6,0.02,234.5,0.3,18.34,972,20.6
3.62,0.02,234.9,0.4,16.01,975,20.6
3.64,0.02,235.3,0.4,14.35,978,20.6
3.66,0.02,235.6,0.3,14.35,981,20.6
3.68,0.02,235.7,0.1,15.29,987,20.6
3.7,0.02,236.1,0.4,16.53,990,20.6
3.72,0.02,236.4,0.3, NaN,993,20.6
3.74,0.02,236.8,0.4, NaN,997,20.6
3.76,0.02,237.4,0.6, NaN,1000,20.6
3.78,0.02,237.5,0.1, NaN,1004,20.6
3.8,0.02,237.8,0.3, NaN,1007,20.6
